Time (s),Binding (nm)
0.0,0.0
0.2,-0.004101
0.4,0.001106
0.6,0.002523
0.8,0.003555
1.0,0.004389
1.2,0.005716
1.4,0.005765
1.6,0.005016
1.8,0.005911
2.0,0.005773
2.2,0.005836
2.4,0.005943
2.6,0.007095
2.8,0.00745
3.0,0.007333
3.2,0.007582
3.4,0.007657
3.6,0.008432
3.8,0.00841
4.0,0.009044
4.2,0.009437
4.4,0.009543
4.6,0.009304
4.8,0.009061
5.0,0.009463
5.2,0.010391
5.4,0.011984
5.6,0.013071
5.8,0.014246
6.0,0.01466
6.2,0.014656
6.4,0.014476
6.6,0.014195
6.8,0.013556
7.0,0.01296
7.2,0.013331
7.4,0.014464
7.6,0.015154
7.8,0.015457
8.0,0.016594
8.2,0.015821
8.4,0.015328
8.6,0.014676
8.8,0.015057
9.0,0.01532
9.2,0.014883
9.4,0.013963
9.6,0.013914
9.8,0.014418
10.0,0.014132
10.2,0.015612
10.4,0.015996
10.6,0.016078
10.8,0.015728
11.0,0.01509
11.2,0.015198
11.4,0.016254
11.6,0.015914
11.8,0.016861
12.0,0.017856
12.2,0.018862
12.4,0.018262
12.6,0.019293
12.8,0.019723
13.0,0.019789
13.2,0.019013
13.4,0.01997
13.6,0.019996
13.8,0.019534
14.0,0.019499
14.2,0.019302
14.4,0.018166
14.6,0.017419
14.8,0.017878
15.0,0.017915
15.2,0.018383
15.4,0.018995
15.6,0.020683
15.8,0.019326
16.0,0.01964
16.2,0.019857
16.4,0.020474
16.6,0.020477
16.8,0.021133
17.0,0.020523
17.2,0.019746
17.4,0.018974
17.6,0.018883
17.8,0.019188
18.0,0.020125
18.2,0.020814
18.4,0.021028
18.6,0.021978
18.8,0.022159
19.0,0.022187
19.2,0.021529
19.4,0.022128
19.6,0.020334
19.8,0.020549
20.0,0.01985
20.2,0.020643
20.4,0.020423
20.6,0.020613
20.8,0.021011
21.0,0.022163
21.2,0.022028
21.4,0.022452
21.6,0.022817
21.8,0.022871
22.0,0.023105
22.2,0.023382
22.4,0.022799
22.6,0.022292
22.8,0.022153
23.0,0.021292
23.2,0.020872
23.4,0.021884
23.6,0.022475
23.8,0.021672
24.0,0.022119
24.2,0.021569
24.4,0.019898
24.6,0.019663
24.8,0.020406
25.0,0.020563
25.2,0.020642
25.4,0.022303
25.6,0.023108
25.8,0.023204
26.0,0.022271
26.2,0.02408
26.4,0.023167
26.6,0.022764
26.8,0.022584
27.0,0.02242
27.2,0.020954
27.4,0.02158
27.6,0.021992
27.8,0.021796
28.0,0.022519
28.2,0.023445
28.4,0.022937
28.6,0.023245
28.8,0.023519
29.0,0.02398
29.2,0.023548
29.4,0.023441
29.6,0.023343
29.8,0.023221
30.0,0.023073
30.2,0.023345
30.4,0.023969
30.6,0.024562
30.8,0.024322
31.0,0.0242
31.2,0.024744
31.4,0.02483
31.6,0.023658
31.8,0.024541
32.0,0.02542
32.2,0.024686
32.4,0.024754
32.6,0.025144
32.8,0.024851
33.0,0.023806
33.2,0.024538
33.4,0.023734
33.6,0.023341
33.8,0.024052
34.0,0.024628
34.2,0.023397
34.4,0.02415
34.6,0.024875
34.8,0.024154
35.0,0.023802
35.2,0.025495
35.4,0.025741
35.6,0.025185
35.8,0.025601
36.0,0.026603
36.2,0.025132
36.4,0.025806
36.6,0.026598
36.8,0.026225
37.0,0.025945
37.2,0.027054
37.4,0.026905
37.6,0.026716
37.8,0.027366
38.0,0.026533
38.2,0.027247
38.4,0.027085
38.6,0.0269
38.8,0.02609
39.0,0.026343
39.2,0.025129
39.4,0.024664
39.6,0.024773
39.8,0.025394
40.0,0.026347
40.2,0.026385
40.4,0.026907
40.6,0.027533
40.8,0.027762
41.0,0.026762
41.2,0.027225
41.4,0.026946
41.6,0.026178
41.8,0.024774
42.0,0.02526
42.2,0.024893
42.4,0.024683
42.6,0.024845
42.8,0.02683
43.0,0.02642
43.2,0.026568
43.4,0.027298
43.6,0.027421
43.8,0.026061
44.0,0.026376
44.2,0.027074
44.4,0.025964
44.6,0.026241
44.8,0.026378
45.0,0.026667
45.2,0.02576
45.4,0.026224
45.6,0.026617
45.8,0.027301
46.0,0.027702
46.2,0.028082
46.4,0.028545
46.6,0.027927
46.8,0.026936
47.0,0.027886
47.2,0.027993
47.4,0.028437
47.6,0.027619
47.8,0.028683
48.0,0.026667
48.2,0.026632
48.4,0.026296
48.6,0.026946
48.8,0.026043
49.0,0.027715
49.2,0.027633
49.4,0.027998
49.6,0.027846
49.8,0.028578
50.0,0.027436
50.2,0.027
50.4,0.026613
50.6,0.027156
50.8,0.026514
51.0,0.027241
51.2,0.027326
51.4,0.027355
51.6,0.027541
51.8,0.028267
52.0,0.027485
52.2,0.02867
52.4,0.028139
52.6,0.028554
52.8,0.027554
53.0,0.027821
53.2,0.027705
53.4,0.027367
53.6,0.027441
53.8,0.027516
54.0,0.026461
54.2,0.026559
54.4,0.028344
54.6,0.028148
54.8,0.029466
55.0,0.030514
55.2,0.030882
55.4,0.030596
55.6,0.03079
55.8,0.029768
56.0,0.029521
56.2,0.029221
56.4,0.028814
56.6,0.028748
56.8,0.028615
57.0,0.028636
57.2,0.028781
57.4,0.02943
57.6,0.028891
57.8,0.029236
58.0,0.028427
58.2,0.028053
58.4,0.027931
58.6,0.028556
58.8,0.029898
59.0,0.031137
59.2,0.030949
59.4,0.030979
59.6,0.030862
59.8,0.02962
60.0,0.029219
60.2,0.029787
60.4,0.028737
60.6,0.029102
60.8,0.029256
61.0,0.029579
61.2,0.028875
61.4,0.028808
61.6,0.028976
61.8,0.029117
62.0,0.029002
62.2,0.029096
62.4,0.029968
62.6,0.028538
62.8,0.030205
63.0,0.029595
63.2,0.029919
63.4,0.029508
63.6,0.0306
63.8,0.0296
64.0,0.029849
64.2,0.028642
64.4,0.027728
64.6,0.027885
64.8,0.027219
65.0,0.026895
65.2,0.02812
65.4,0.028775
65.6,0.029416
65.8,0.029839
66.0,0.030965
66.2,0.030844
66.4,0.031135
66.6,0.029967
66.8,0.029643
67.0,0.02868
67.2,0.029103
67.4,0.028706
67.6,0.028841
67.8,0.029564
68.0,0.030163
68.2,0.029556
68.4,0.03091
68.6,0.029667
68.8,0.029877
69.0,0.029688
69.2,0.030014
69.4,0.028854
69.6,0.030669
69.8,0.030133
70.0,0.03015
70.2,0.031326
70.4,0.032112
70.6,0.03169
70.8,0.032064
71.0,0.031899
71.2,0.031079
71.4,0.03093
71.6,0.030985
71.8,0.029662
72.0,0.029794
72.2,0.029946
72.4,0.029817
72.6,0.030316
72.8,0.031019
73.0,0.030049
73.2,0.029529
73.4,0.029703
73.6,0.028451
73.8,0.028666
74.0,0.029737
74.2,0.030692
74.4,0.030414
74.6,0.031227
74.8,0.030967
75.0,0.032678
75.2,0.031957
75.4,0.032225
75.6,0.032593
75.8,0.033149
76.0,0.032568
76.2,0.031418
76.4,0.031813
76.6,0.031078
76.8,0.031085
77.0,0.030252
77.2,0.031459
77.4,0.030781
77.6,0.031927
77.8,0.031526
78.0,0.031699
78.2,0.031423
78.4,0.031311
78.6,0.031086
78.8,0.030526
79.0,0.03016
79.2,0.030537
79.4,0.031126
79.6,0.030862
79.8,0.031843
80.0,0.032525
80.2,0.032231
80.4,0.032277
80.6,0.032602
80.8,0.032098
81.0,0.032162
81.2,0.03213
81.4,0.032259
81.6,0.031594
81.8,0.032568
82.0,0.032111
82.2,0.033203
82.4,0.032449
82.6,0.031776
82.8,0.030896
83.0,0.031895
83.2,0.031462
83.4,0.033126
83.6,0.034129
83.8,0.03398
84.0,0.033136
84.2,0.033172
84.4,0.031036
84.6,0.031198
84.8,0.03091
85.0,0.032492
85.2,0.032154
85.4,0.033367
85.6,0.034001
85.8,0.034089
86.0,0.032836
86.2,0.033065
86.4,0.032113
86.6,0.031675
86.8,0.031478
87.0,0.031157
87.2,0.030091
87.4,0.031499
87.6,0.031368
87.8,0.032024
88.0,0.031837
88.2,0.032735
88.4,0.031359
88.6,0.032205
88.8,0.032247
89.0,0.033288
89.2,0.033476
89.4,0.034879
89.6,0.033202
89.8,0.032758
90.0,0.031114
90.2,0.031124
90.4,0.031335
90.6,0.031569
90.8,0.032309
91.0,0.033553
91.2,0.033386
91.4,0.033471
91.6,0.034313
91.8,0.034699
92.0,0.035082
92.2,0.034944
92.4,0.033256
92.6,0.033339
92.8,0.03211
93.0,0.031491
93.2,0.031844
93.4,0.033313
93.6,0.032538
93.8,0.033039
94.0,0.032822
94.2,0.03194
94.4,0.031437
94.6,0.031489
94.8,0.032031
95.0,0.032289
95.2,0.03219
95.4,0.032505
95.6,0.032365
95.8,0.032221
96.0,0.032613
96.2,0.033554
96.4,0.033538
96.6,0.034507
96.8,0.034733
97.0,0.034594
97.2,0.034645
97.4,0.034504
97.6,0.034611
97.8,0.03429
98.0,0.034383
98.2,0.034179
98.4,0.034463
98.6,0.034806
98.8,0.035219
99.0,0.03537
99.2,0.035498
99.4,0.035538
99.6,0.033993
99.8,0.033134
100.0,0.033133
100.2,0.033411
100.4,0.032395
100.6,0.033477
100.8,0.03418
101.0,0.033692
101.2,0.033821
101.4,0.035038
101.6,0.034666
101.8,0.034724
102.0,0.035413
102.2,0.035094
102.4,0.035455
102.6,0.035466
102.8,0.035144
103.0,0.034885
103.2,0.034766
103.4,0.034116
103.6,0.033645
103.8,0.033293
104.0,0.03282
104.2,0.032885
104.4,0.033099
104.6,0.033492
104.8,0.033698
105.0,0.034951
105.2,0.034486
105.4,0.034575
105.6,0.035748
105.8,0.035762
106.0,0.035303
106.2,0.036713
106.4,0.036466
106.6,0.034828
106.8,0.035568
107.0,0.034991
107.2,0.033692
107.4,0.034158
107.6,0.034564
107.8,0.033998
108.0,0.034887
108.2,0.034463
108.4,0.033913
108.6,0.034587
108.8,0.03563
109.0,0.034651
