Time (s),Binding (nm)
0.0,0.0
0.2,-0.000973
0.4,-0.0023
0.6,0.00179
0.8,0.001225
1.0,0.001487
1.2,0.002247
1.4,0.003391
1.6,0.004187
1.8,0.004933
2.0,0.00581
2.2,0.006302
2.4,0.006362
2.6,0.005512
2.8,0.005009
3.0,0.00579
3.2,0.006064
3.4,0.00677
3.6,0.006403
3.8,0.007792
4.0,0.008255
4.2,0.009222
4.4,0.009463
4.6,0.011235
4.8,0.010117
5.0,0.010905
5.2,0.010315
5.4,0.010917
5.6,0.011029
5.8,0.011592
6.0,0.011475
6.2,0.012238
6.4,0.013143
6.6,0.013778
6.8,0.014011
7.0,0.013568
7.2,0.01358
7.4,0.01256
7.6,0.012441
7.8,0.013338
8.0,0.014103
8.2,0.014824
8.4,0.01471
8.6,0.015091
8.8,0.014188
9.0,0.01393
9.2,0.014362
9.4,0.015265
9.6,0.01566
9.8,0.017087
10.0,0.017478
10.2,0.01779
10.4,0.017736
10.6,0.017786
10.8,0.018098
11.0,0.017517
11.2,0.017884
11.4,0.018276
11.6,0.019
11.8,0.019083
12.0,0.021283
12.2,0.021315
12.4,0.021656
12.6,0.020452
12.8,0.020855
13.0,0.020313
13.2,0.01962
13.4,0.020612
13.6,0.022134
13.8,0.021954
14.0,0.02235
14.2,0.023349
14.4,0.023034
14.6,0.022422
14.8,0.022499
15.0,0.022521
15.2,0.021318
15.4,0.020138
15.6,0.021049
15.8,0.021099
16.0,0.02108
16.2,0.021465
16.4,0.022995
16.6,0.022844
16.8,0.022325
17.0,0.023332
17.2,0.025551
17.4,0.025572
17.6,0.025745
17.8,0.027261
18.0,0.0271
18.2,0.025907
18.4,0.026508
18.6,0.026662
18.8,0.026305
19.0,0.026424
19.2,0.027385
19.4,0.027718
19.6,0.027812
19.8,0.027963
20.0,0.028885
20.2,0.027644
20.4,0.027274
20.6,0.027542
20.8,0.028454
21.0,0.027279
21.2,0.028518
21.4,0.028733
21.6,0.028789
21.8,0.028405
22.0,0.028488
22.2,0.028297
22.4,0.029278
22.6,0.029611
22.8,0.030556
23.0,0.030829
23.2,0.030528
23.4,0.030423
23.6,0.030923
23.8,0.030265
24.0,0.031026
24.2,0.031279
24.4,0.03037
24.6,0.031039
24.8,0.031231
25.0,0.031717
25.2,0.032742
25.4,0.032577
25.6,0.032582
25.8,0.032986
26.0,0.033773
26.2,0.033416
26.4,0.034952
26.6,0.0346
26.8,0.034064
27.0,0.033462
27.2,0.033846
27.4,0.034719
27.6,0.0351368
27.8,0.0364491
28.0,0.0360435
28.2,0.0360658
28.4,0.0355487
28.6,0.0353053
28.8,0.034818
29.0,0.03478
29.2,0.034749
29.4,0.0350785
29.6,0.034644
29.8,0.034992
30.0,0.0364953
30.2,0.0372587
30.4,0.0372835
