Time (s),Binding (nm)
0.0,0.0
0.2,0.0109043
0.4,0.01658
0.6,0.021035
0.8,0.0351103
1.0,0.0347274
1.2,0.0349145
1.4,0.0361855
1.6,0.0366423
1.8,0.0363904
2.0,0.0361755
2.2,0.0376002
2.4,0.0373175
2.6,0.0374014
2.8,0.0389418
3.0,0.0398259
3.2,0.0387225
3.4,0.0394316
3.6,0.0403693
3.8,0.0400744
4.0,0.0399822
4.2,0.0412607
4.4,0.0406712
4.6,0.0407729
4.8,0.0420889
5.0,0.0424346
5.2,0.0423905
5.4,0.0437471
5.6,0.0442624
5.8,0.0436472
6.0,0.044312
6.2,0.044234
6.4,0.0431675
6.6,0.0434182
6.8,0.0435838
7.0,0.0430981
7.2,0.0435591
7.4,0.0440591
7.6,0.0434005
7.8,0.042641
8.0,0.042851
8.2,0.0421709
8.4,0.0423332
8.6,0.0417903
8.8,0.0431087
9.0,0.0432237
9.2,0.0437333
9.4,0.0442834
9.6,0.045191
9.8,0.0447934
10.0,0.0451305
10.2,0.0460285
10.4,0.0464287
10.6,0.0470805
10.8,0.0477393
11.0,0.0486873
11.2,0.047954
11.4,0.0476547
11.6,0.0479311
11.8,0.0469337
12.0,0.0466581
12.2,0.0475378
12.4,0.0467926
12.6,0.0462439
12.8,0.0471559
13.0,0.0477349
13.2,0.0477335
13.4,0.0475333
13.6,0.0476143
13.8,0.0477459
14.0,0.0470436
14.2,0.0469524
14.4,0.0487107
14.6,0.0492495
14.8,0.0493562
15.0,0.049319
15.2,0.0497335
15.4,0.0494503
15.6,0.0500756
15.8,0.0500227
16.0,0.050066
16.2,0.0493943
16.4,0.0496544
16.6,0.0488526
16.8,0.048905
17.0,0.0488818
17.2,0.0495927
17.4,0.048689
17.6,0.0480446
17.8,0.0483821
18.0,0.048793
18.2,0.0481479
18.4,0.0486223
18.6,0.0489755
18.8,0.0489813
19.0,0.0489894
19.2,0.0491867
19.4,0.0499242
19.6,0.0506097
19.8,0.0503635
20.0,0.0497226
20.2,0.0504947
20.4,0.0498025
20.6,0.0500079
20.8,0.0507836
21.0,0.0512728
21.2,0.0519795
21.4,0.0520444
21.6,0.0509376
21.8,0.0509518
22.0,0.0507101
22.2,0.0499101
22.4,0.0499171
22.6,0.0508723
22.8,0.0510596
23.0,0.0515308
23.2,0.0518244
23.4,0.0518778
23.6,0.0515259
23.8,0.0510453
24.0,0.0513177
24.2,0.0510731
24.4,0.0522117
24.6,0.0523721
24.8,0.0534058
25.0,0.0528853
25.2,0.0532589
25.4,0.0525585
25.6,0.053487
25.8,0.0531123
26.0,0.0542954
26.2,0.0537182
26.4,0.054414
26.6,0.0542694
26.8,0.0547378
27.0,0.0549617
27.2,0.0553326
27.4,0.0547981
27.6,0.0542074
27.8,0.0535545
28.0,0.053318
28.2,0.0523158
28.4,0.0528431
28.6,0.05317
28.8,0.052664
29.0,0.052044
29.2,0.0529031
29.4,0.0523048
29.6,0.0528218
29.8,0.0540638
30.0,0.0538579
30.2,0.0551511
30.4,0.0561438
30.6,0.0568701
30.8,0.0562477
31.0,0.0575971
