Time (s),Binding (nm)
0.0,0.0
0.2,-0.003833
0.4,-0.001209
0.6,0.000215
0.8,0.002233
1.0,0.001875
1.2,0.003377
1.4,0.003933
1.6,0.003016
1.8,0.002506
2.0,0.00404
2.2,0.003928
2.4,0.003643
2.6,0.004579
2.8,0.004262
3.0,0.004328
3.2,0.005051
3.4,0.005658
3.6,0.006134
3.8,0.007368
4.0,0.006784
4.2,0.007073
4.4,0.007091
4.6,0.008046
4.8,0.008521
5.0,0.008891
5.2,0.009501
5.4,0.010177
5.6,0.010792
5.8,0.010174
6.0,0.012113
6.2,0.012839
6.4,0.013374
6.6,0.014229
6.8,0.014795
7.0,0.014415
7.2,0.014635
7.4,0.015168
7.6,0.014887
7.8,0.015335
8.0,0.014954
8.2,0.014223
8.4,0.014434
8.6,0.015382
8.8,0.01528
9.0,0.016985
9.2,0.017155
9.4,0.01681
9.6,0.015448
9.8,0.01646
10.0,0.014999
10.2,0.014866
10.4,0.01527
10.6,0.015323
10.8,0.015869
11.0,0.015548
11.2,0.016486
11.4,0.01728
11.6,0.017939
11.8,0.017541
12.0,0.018708
12.2,0.019209
12.4,0.019147
12.6,0.0205
12.8,0.020368
13.0,0.020197
13.2,0.020235
13.4,0.020195
13.6,0.019578
13.8,0.020603
14.0,0.021059
14.2,0.020978
14.4,0.020439
14.6,0.019817
14.8,0.018569
15.0,0.018623
15.2,0.019214
15.4,0.021141
15.6,0.021701
15.8,0.023984
16.0,0.023341
16.2,0.023806
16.4,0.02239
16.6,0.022553
16.8,0.021419
17.0,0.021982
17.2,0.022118
17.4,0.02339
17.6,0.02417
17.8,0.023623
18.0,0.024201
18.2,0.023656
18.4,0.023659
18.6,0.02416
18.8,0.024871
19.0,0.025068
19.2,0.025349
19.4,0.024386
19.6,0.023357
19.8,0.023812
20.0,0.023603
20.2,0.023476
20.4,0.025016
20.6,0.026034
20.8,0.026383
21.0,0.02733
21.2,0.027864
21.4,0.027801
21.6,0.027643
21.8,0.027289
22.0,0.026545
22.2,0.026335
22.4,0.026032
22.6,0.025743
22.8,0.02609
23.0,0.026373
23.2,0.027413
23.4,0.027202
23.6,0.027183
23.8,0.027161
24.0,0.027422
24.2,0.027923
24.4,0.028212
24.6,0.029166
24.8,0.029355
25.0,0.029713
25.2,0.030013
25.4,0.030283
25.6,0.029976
25.8,0.030636
26.0,0.030087
26.2,0.029135
26.4,0.029164
26.6,0.029405
26.8,0.028761
27.0,0.029968
27.2,0.029608
27.4,0.029373
27.6,0.028606
27.8,0.028822
28.0,0.029021
28.2,0.029981
28.4,0.029829
28.6,0.030361
28.8,0.030781
29.0,0.029901
29.2,0.029813
29.4,0.030163
29.6,0.029773
29.8,0.030014
30.0,0.030234
30.2,0.031804
30.4,0.031937
30.6,0.032466
30.8,0.03203
31.0,0.031706
31.2,0.030689
31.4,0.031777
31.6,0.032138
31.8,0.033205
32.0,0.032371
32.2,0.031426
32.4,0.031495
32.6,0.031106
32.8,0.030403
33.0,0.032584
33.2,0.034816
33.4,0.033774
33.6,0.034057
33.8,0.034299
34.0,0.032819
34.2,0.030957
34.4,0.032363
34.6,0.032771
34.8,0.031974
35.0,0.032805
35.2,0.033925
35.4,0.03363
35.6,0.032882
35.8,0.03309
36.0,0.033198
36.2,0.03271
36.4,0.032523
36.6,0.034056
36.8,0.034909
37.0,0.035459
37.2,0.036207
37.4,0.036
37.6,0.035597
37.8,0.036381
38.0,0.036475
38.2,0.035291
38.4,0.036162
38.6,0.036277
38.8,0.036105
39.0,0.03569
39.2,0.037235
39.4,0.037099
39.6,0.036216
39.8,0.037232
40.0,0.038305
40.2,0.037656
40.4,0.037774
40.6,0.037677
40.8,0.036888
41.0,0.03682
41.2,0.037443
41.4,0.037052
41.6,0.038508
41.8,0.038858
42.0,0.039284
42.2,0.038775
42.4,0.039072
42.6,0.039402
42.8,0.040025
43.0,0.039116
43.2,0.038128
43.4,0.038187
43.6,0.037319
43.8,0.036397
44.0,0.037286
44.2,0.039081
44.4,0.039739
44.6,0.039423
44.8,0.039346
45.0,0.038606
45.2,0.039259
45.4,0.039224
45.6,0.041168
45.8,0.04141
46.0,0.041312
46.2,0.039882
46.4,0.039745
46.6,0.039654
46.8,0.040119
47.0,0.040095
47.2,0.041253
47.4,0.041451
47.6,0.040318
47.8,0.040291
48.0,0.041273
48.2,0.040412
48.4,0.039665
48.6,0.039976
48.8,0.040792
49.0,0.041132
49.2,0.042358
49.4,0.043659
49.6,0.044148
49.8,0.044328
50.0,0.043688
50.2,0.043196
50.4,0.042349
50.6,0.04239
50.8,0.042101
51.0,0.042438
51.2,0.042308
51.4,0.042301
51.6,0.042608
51.8,0.041923
52.0,0.04225
52.2,0.043467
52.4,0.04335
52.6,0.042578
52.8,0.042193
53.0,0.041674
53.2,0.040896
53.4,0.042082
53.6,0.042231
53.8,0.042977
54.0,0.043572
54.2,0.042884
54.4,0.042264
54.6,0.04242
54.8,0.042324
55.0,0.04231
55.2,0.042487
55.4,0.042061
55.6,0.041579
55.8,0.041619
56.0,0.040687
56.2,0.041108
56.4,0.04154
56.6,0.04343
56.8,0.043735
57.0,0.044925
57.2,0.04534
57.4,0.045408
57.6,0.044808
57.8,0.044125
58.0,0.044722
58.2,0.04501
58.4,0.045946
58.6,0.045013
58.8,0.044755
59.0,0.044226
59.2,0.044669
59.4,0.043667
59.6,0.045123
59.8,0.045414
60.0,0.044678
60.2,0.043751
60.4,0.04417
60.6,0.044022
60.8,0.044513
61.0,0.045116
61.2,0.045269
61.4,0.044676
61.6,0.044663
61.8,0.044521
62.0,0.04444
62.2,0.045141
62.4,0.045877
62.6,0.045177
62.8,0.046642
63.0,0.046791
63.2,0.046605
63.4,0.047026
63.6,0.047033
63.8,0.046056
64.0,0.045957
64.2,0.046605
64.4,0.046416
64.6,0.046758
64.8,0.04668
65.0,0.046606
65.2,0.046154
65.4,0.044717
65.6,0.045375
65.8,0.046084
66.0,0.046363
66.2,0.046132
66.4,0.047272
66.6,0.046334
66.8,0.04584
67.0,0.045508
67.2,0.04502
67.4,0.044801
67.6,0.046005
67.8,0.046082
68.0,0.046065
68.2,0.047168
68.4,0.048012
68.6,0.046514
68.8,0.046991
69.0,0.047056
69.2,0.04665
69.4,0.045353
69.6,0.046345
69.8,0.046906
70.0,0.047183
70.2,0.047035
70.4,0.048358
70.6,0.049363
70.8,0.048664
71.0,0.048834
71.2,0.049175
71.4,0.048679
71.6,0.047239
71.8,0.047124
72.0,0.047434
72.2,0.046688
72.4,0.047242
72.6,0.047144
72.8,0.048359
73.0,0.047994
73.2,0.048445
73.4,0.047917
73.6,0.048132
73.8,0.047005
74.0,0.047144
74.2,0.04729
74.4,0.047814
74.6,0.048181
74.8,0.047653
75.0,0.048309
75.2,0.047011
75.4,0.047212
75.6,0.047204
75.8,0.048145
76.0,0.047421
76.2,0.048229
76.4,0.048226
76.6,0.048262
76.8,0.048902
77.0,0.049303
77.2,0.04923
77.4,0.048603
77.6,0.048552
77.8,0.04757
78.0,0.047358
78.2,0.04882
78.4,0.048763
78.6,0.049089
78.8,0.049449
79.0,0.0505
79.2,0.049705
79.4,0.050106
79.6,0.050647
79.8,0.050773
80.0,0.050019
80.2,0.050165
80.4,0.049654
80.6,0.049538
80.8,0.049988
81.0,0.049176
81.2,0.049702
81.4,0.050998
81.6,0.050323
81.8,0.050669
82.0,0.050975
82.2,0.050211
82.4,0.049979
82.6,0.050553
82.8,0.049088
83.0,0.050922
83.2,0.051509
83.4,0.050941
83.6,0.050074
83.8,0.051211
84.0,0.050881
84.2,0.050931
84.4,0.051658
84.6,0.052532
84.8,0.051925
85.0,0.051592
85.2,0.051698
85.4,0.051626
85.6,0.051121
85.8,0.051623
86.0,0.051386
86.2,0.051226
86.4,0.050916
86.6,0.052243
86.8,0.052322
87.0,0.051974
87.2,0.052425
87.4,0.052764
87.6,0.052557
87.8,0.052546
88.0,0.052313
88.2,0.051353
88.4,0.051686
88.6,0.051274
88.8,0.051528
89.0,0.0537649
89.2,0.0548126
89.4,0.0546343
89.6,0.055655
89.8,0.0549595
90.0,0.0531725
90.2,0.052755
90.4,0.053069
90.6,0.052159
90.8,0.0535538
91.0,0.0540739
91.2,0.0538098
91.4,0.052968
91.6,0.052384
91.8,0.051343
92.0,0.051521
92.2,0.051959
92.4,0.0536672
92.6,0.0546874
92.8,0.0534994
93.0,0.053947
93.2,0.0534589
93.4,0.052229
93.6,0.051675
93.8,0.0533184
94.0,0.052568
94.2,0.0537404
94.4,0.0550735
94.6,0.0550156
94.8,0.055049
95.0,0.055354
95.2,0.0549432
95.4,0.0546883
95.6,0.0544347
95.8,0.0536757
96.0,0.0543542
96.2,0.0545723
96.4,0.0535919
96.6,0.054374
96.8,0.0546086
97.0,0.0536364
97.2,0.0539306
97.4,0.0547374
97.6,0.0545211
97.8,0.0547491
98.0,0.0553982
98.2,0.0545942
98.4,0.0539644
98.6,0.0542421
98.8,0.0536064
99.0,0.053048
99.2,0.0537234
99.4,0.054585
99.6,0.0548834
99.8,0.0562556
100.0,0.0573107
100.2,0.0568705
100.4,0.0569295
100.6,0.0562256
100.8,0.056321
101.0,0.0548619
101.2,0.0551393
101.4,0.0545941
101.6,0.0555527
101.8,0.0550517
102.0,0.0558528
102.2,0.056192
102.4,0.0557063
102.6,0.0552734
102.8,0.0564809
103.0,0.0562359
103.2,0.0553126
103.4,0.0560087
103.6,0.0561115
103.8,0.0548174
104.0,0.054765
104.2,0.0560498
104.4,0.055799
104.6,0.0558527
104.8,0.0565271
105.0,0.0574022
105.2,0.0572125
105.4,0.0575904
105.6,0.0574198
105.8,0.0570245
106.0,0.0565162
106.2,0.0565243
106.4,0.056415
106.6,0.0556937
106.8,0.0565
107.0,0.0565236
107.2,0.0552796
107.4,0.0550528
107.6,0.0562803
107.8,0.0544081
108.0,0.0540193
108.2,0.0546073
108.4,0.0539642
108.6,0.0539435
108.8,0.05608
109.0,0.0565967
109.2,0.0569346
109.4,0.0574905
109.6,0.0562252
109.8,0.0557257
110.0,0.0562629
110.2,0.0566801
110.4,0.0579718
110.6,0.0588026
110.8,0.0589129
111.0,0.0587313
111.2,0.0585867
111.4,0.0581271
111.6,0.0587804
111.8,0.0581833
112.0,0.0583385
112.2,0.0582029
112.4,0.0577652
112.6,0.0582981
112.8,0.0589663
