Time (s),Binding (nm)
0.0,0.0
0.2,-0.000967
0.4,0.000265
0.6,-0.001853
0.8,0.001811
1.0,0.003201
1.2,0.004439
1.4,0.005483
1.6,0.006576
1.8,0.006192
2.0,0.006473
2.2,0.007138
2.4,0.007662
2.6,0.0088795
2.8,0.0088614
3.0,0.008598
3.2,0.0096237
3.4,0.0102854
3.6,0.0104539
3.8,0.0110444
4.0,0.0110083
4.2,0.0112815
4.4,0.0111316
4.6,0.011608
4.8,0.0115228
5.0,0.0122651
5.2,0.0113533
5.4,0.0114078
5.6,0.0105662
5.8,0.011725
6.0,0.0112738
6.2,0.0113406
6.4,0.0121849
6.6,0.0131427
6.8,0.012779
7.0,0.0139957
7.2,0.0147647
7.4,0.0135861
7.6,0.0139311
7.8,0.0137163
8.0,0.0131036
8.2,0.0131301
8.4,0.0147374
8.6,0.0152321
8.8,0.0155634
9.0,0.0168287
9.2,0.0171946
9.4,0.0171739
9.6,0.0172341
9.8,0.0173186
10.0,0.0170062
10.2,0.0172551
10.4,0.0175192
10.6,0.0176009
10.8,0.0180791
11.0,0.0188322
11.2,0.0186175
11.4,0.019651
11.6,0.0201907
11.8,0.020897
12.0,0.0202768
12.2,0.0204362
12.4,0.0195031
12.6,0.0188771
12.8,0.018219
13.0,0.0185676
13.2,0.0191982
13.4,0.0189673
13.6,0.0199022
13.8,0.0207283
14.0,0.0205554
14.2,0.0207706
14.4,0.0211918
14.6,0.0212046
14.8,0.0218443
15.0,0.0222039
15.2,0.0230212
15.4,0.0229397
15.6,0.0231127
15.8,0.0215001
16.0,0.0222833
16.2,0.0208867
16.4,0.0217606
16.6,0.0221666
16.8,0.0227536
17.0,0.0221924
17.2,0.0234268
17.4,0.0236266
17.6,0.0225624
17.8,0.0237345
18.0,0.0241654
18.2,0.0243986
18.4,0.0247336
18.6,0.0251746
18.8,0.0242329
19.0,0.0248222
19.2,0.0248508
19.4,0.02429
19.6,0.0243819
19.8,0.0257513
20.0,0.0251469
20.2,0.0249
20.4,0.0253561
20.6,0.0265842
20.8,0.0259722
21.0,0.027356
