Time (s),Binding (nm)
0.0,0.0
0.2,0.000807
0.4,0.000918
0.6,0.002218
0.8,0.002586
1.0,0.003986
1.2,0.0044
1.4,0.005339
1.6,0.005381
1.8,0.005807
2.0,0.005017
2.2,0.005734
2.4,0.005358
2.6,0.006411
2.8,0.007196
3.0,0.007987
3.2,0.008209
3.4,0.008828
3.6,0.009013
3.8,0.009828
4.0,0.011485
4.2,0.011919
4.4,0.013552
4.6,0.014113
4.8,0.013958
5.0,0.013542
5.2,0.01443
5.4,0.014117
5.6,0.015313
5.8,0.015432
6.0,0.015614
6.2,0.015933
6.4,0.017574
6.6,0.016901
6.8,0.016561
7.0,0.017266
7.2,0.017136
7.4,0.016608
7.6,0.017524
7.8,0.018548
8.0,0.019048
8.2,0.01945
8.4,0.019463
8.6,0.019075
8.8,0.018583
9.0,0.019174
9.2,0.019823
9.4,0.019841
9.6,0.020087
9.8,0.020853
10.0,0.020551
10.2,0.02003
10.4,0.019926
10.6,0.020426
10.8,0.021366
11.0,0.021405
11.2,0.022571
11.4,0.02294
11.6,0.023207
11.8,0.023237
12.0,0.023949
12.2,0.024045
12.4,0.024659
12.6,0.024798
12.8,0.025138
13.0,0.025687
13.2,0.025616
13.4,0.02655
13.6,0.027138
13.8,0.027127
14.0,0.026048
14.2,0.026512
14.4,0.026486
14.6,0.026685
14.8,0.026978
15.0,0.027899
15.2,0.027085
15.4,0.026841
15.6,0.027939
15.8,0.027771
16.0,0.027231
16.2,0.029464
16.4,0.02941
16.6,0.026988
16.8,0.028016
17.0,0.029396
17.2,0.028262
17.4,0.028954
17.6,0.030592
17.8,0.02985
18.0,0.029279
18.2,0.029863
18.4,0.030528
18.6,0.030249
18.8,0.030966
19.0,0.031511
19.2,0.032044
19.4,0.031129
19.6,0.032717
19.8,0.032823
20.0,0.03372
20.2,0.033715
20.4,0.03371
20.6,0.031898
20.8,0.032357
21.0,0.031987
21.2,0.032053
21.4,0.033074
21.6,0.034592
21.8,0.03479
22.0,0.035214
22.2,0.035041
22.4,0.035656
22.6,0.036082
22.8,0.036162
23.0,0.036309
23.2,0.036606
23.4,0.036699
23.6,0.036739
23.8,0.037035
24.0,0.036963
24.2,0.037285
24.4,0.037249
24.6,0.037168
24.8,0.037428
25.0,0.037223
25.2,0.038022
25.4,0.038323
25.6,0.039004
25.8,0.038778
26.0,0.038757
26.2,0.038844
26.4,0.039395
26.6,0.038977
26.8,0.040483
27.0,0.041376
27.2,0.041403
27.4,0.040785
27.6,0.041768
27.8,0.040076
28.0,0.039511
28.2,0.039741
28.4,0.03985
28.6,0.039151
28.8,0.039545
29.0,0.040576
29.2,0.040117
29.4,0.039783
29.6,0.039526
29.8,0.039707
30.0,0.039266
30.2,0.039384
30.4,0.040382
30.6,0.04108
30.8,0.042114
31.0,0.042607
31.2,0.043268
31.4,0.043319
31.6,0.044304
31.8,0.044392
32.0,0.044063
32.2,0.043563
32.4,0.044546
32.6,0.042594
32.8,0.041541
33.0,0.042806
33.2,0.04402
33.4,0.042155
33.6,0.044305
33.8,0.044801
34.0,0.044512
34.2,0.043787
34.4,0.045385
34.6,0.046275
34.8,0.045643
35.0,0.045396
35.2,0.047286
35.4,0.046442
35.6,0.045767
35.8,0.047311
36.0,0.047175
36.2,0.045775
36.4,0.046846
36.6,0.047082
36.8,0.046859
37.0,0.046422
37.2,0.045946
37.4,0.046046
37.6,0.046592
37.8,0.04611
38.0,0.047365
38.2,0.048768
38.4,0.048019
38.6,0.046842
38.8,0.047633
39.0,0.047764
39.2,0.046703
39.4,0.047201
39.6,0.048636
39.8,0.048464
40.0,0.048182
40.2,0.048594
40.4,0.048999
40.6,0.048098
40.8,0.04775
41.0,0.048596
41.2,0.049112
41.4,0.05009
41.6,0.05016
41.8,0.051641
42.0,0.051179
42.2,0.051391
42.4,0.05051
42.6,0.050474
42.8,0.049515
43.0,0.050089
43.2,0.049511
43.4,0.048928
43.6,0.048771
43.8,0.049309
44.0,0.050014
44.2,0.050867
44.4,0.05058
44.6,0.05187
44.8,0.052631
45.0,0.051914
45.2,0.052233
45.4,0.054431
45.6,0.0556
45.8,0.055165
46.0,0.054806
46.2,0.05564
46.4,0.055097
46.6,0.054436
46.8,0.055248
47.0,0.055961
47.2,0.055222
47.4,0.05529
47.6,0.055243
47.8,0.05424
48.0,0.054051
48.2,0.055386
48.4,0.054683
48.6,0.05531
48.8,0.05603
49.0,0.056256
49.2,0.054126
49.4,0.054627
49.6,0.054803
49.8,0.053988
50.0,0.053568
50.2,0.055342
50.4,0.055684
50.6,0.055237
50.8,0.056408
51.0,0.056832
51.2,0.056341
51.4,0.057215
51.6,0.057458
51.8,0.056813
52.0,0.057737
52.2,0.05715
52.4,0.056247
52.6,0.055931
52.8,0.056952
53.0,0.057376
53.2,0.058654
53.4,0.059161
53.6,0.059211
53.8,0.059159
54.0,0.058883
54.2,0.059132
54.4,0.059589
54.6,0.059886
54.8,0.060562
55.0,0.060711
55.2,0.060459
55.4,0.059867
55.6,0.059827
55.8,0.059513
56.0,0.059356
56.2,0.059556
56.4,0.05967
56.6,0.060073
56.8,0.060045
57.0,0.060671
57.2,0.060958
57.4,0.06024
57.6,0.060515
57.8,0.061061
58.0,0.061494
58.2,0.060842
58.4,0.061409
58.6,0.06109
58.8,0.060119
59.0,0.058844
59.2,0.059572
59.4,0.060418
59.6,0.062112
59.8,0.062417
60.0,0.062505
60.2,0.06231
60.4,0.061905
60.6,0.060338
60.8,0.058897
61.0,0.06008
61.2,0.060529
61.4,0.061328
61.6,0.062185
61.8,0.062829
62.0,0.062302
62.2,0.061968
62.4,0.061857
62.6,0.061443
62.8,0.062574
63.0,0.06192
63.2,0.061888
63.4,0.061627
63.6,0.06233
63.8,0.062362
64.0,0.0634421
64.2,0.0637335
64.4,0.0642512
64.6,0.063001
64.8,0.063127
65.0,0.06237
65.2,0.062805
65.4,0.061648
65.6,0.062629
65.8,0.062215
66.0,0.063113
66.2,0.063069
66.4,0.0643176
66.6,0.0638958
66.8,0.0646206
67.0,0.0637722
67.2,0.0635274
67.4,0.063293
67.6,0.0640568
67.8,0.0644718
68.0,0.0664858
68.2,0.0666526
68.4,0.0669691
68.6,0.0663658
68.8,0.0666941
69.0,0.0660636
69.2,0.0660501
69.4,0.0655442
69.6,0.0662992
69.8,0.0660533
70.0,0.0647563
70.2,0.0646137
70.4,0.0655704
70.6,0.0664145
70.8,0.0655158
71.0,0.0669582
71.2,0.0678161
71.4,0.0673668
71.6,0.0672093
71.8,0.0679203
72.0,0.067736
72.2,0.0668426
72.4,0.0671099
72.6,0.0670575
72.8,0.0672894
73.0,0.0672788
73.2,0.0673297
73.4,0.0669734
73.6,0.0669862
73.8,0.0664089
74.0,0.0661531
74.2,0.0675127
74.4,0.0694732
74.6,0.06938
74.8,0.0703364
75.0,0.0712322
75.2,0.0706015
75.4,0.0696788
75.6,0.070305
75.8,0.0695552
76.0,0.0684215
76.2,0.0691878
76.4,0.0680857
76.6,0.0674252
76.8,0.0673498
77.0,0.0690357
77.2,0.0678803
77.4,0.0691732
77.6,0.0697365
77.8,0.071283
78.0,0.0702227
78.2,0.0712178
78.4,0.0707602
78.6,0.0700472
78.8,0.0686183
79.0,0.0698691
79.2,0.0692559
79.4,0.0698373
79.6,0.0709247
79.8,0.0714008
80.0,0.0705188
80.2,0.0718341
80.4,0.0710878
80.6,0.0716461
80.8,0.0727591
81.0,0.0732933
81.2,0.0729098
81.4,0.0744732
81.6,0.0737569
81.8,0.0732599
82.0,0.072479
82.2,0.0720523
82.4,0.0717615
82.6,0.07172
82.8,0.0713598
83.0,0.0720912
83.2,0.0731451
83.4,0.0725412
83.6,0.0724355
83.8,0.0730918
84.0,0.0736942
84.2,0.073148
84.4,0.073449
84.6,0.0738636
84.8,0.072572
85.0,0.0725216
85.2,0.07145
85.4,0.0716364
85.6,0.0713536
85.8,0.0724445
86.0,0.072676
86.2,0.0738517
86.4,0.073008
86.6,0.07351
86.8,0.0730632
87.0,0.0728564
87.2,0.0721257
87.4,0.073357
87.6,0.0728209
87.8,0.0731805
88.0,0.0725222
88.2,0.0732484
88.4,0.0723039
88.6,0.0729344
88.8,0.0727928
89.0,0.0737205
89.2,0.0729406
89.4,0.0739675
89.6,0.0737631
89.8,0.075466
90.0,0.0751898
90.2,0.0759964
90.4,0.0749638
90.6,0.0751687
90.8,0.0746456
91.0,0.0749356
91.2,0.074533
91.4,0.0749543
91.6,0.0754993
91.8,0.0750479
92.0,0.0745571
92.2,0.075331
92.4,0.0752388
92.6,0.0736809
92.8,0.0746648
93.0,0.0749326
93.2,0.0743551
93.4,0.0745287
93.6,0.0757019
93.8,0.0743505
94.0,0.0750859
94.2,0.0759848
94.4,0.0755649
94.6,0.0758457
94.8,0.0763891
95.0,0.0758893
95.2,0.0743959
95.4,0.0758416
95.6,0.0750913
95.8,0.0751381
96.0,0.0753415
96.2,0.0768751
96.4,0.0767475
96.6,0.0774079
96.8,0.0774155
97.0,0.0775634
97.2,0.0770615
97.4,0.0768834
97.6,0.0766962
97.8,0.0766021
98.0,0.0769382
98.2,0.0769667
98.4,0.0768465
98.6,0.0767337
98.8,0.0772902
99.0,0.0769333
99.2,0.0772215
99.4,0.0776761
99.6,0.0786276
99.8,0.0788108
100.0,0.0778863
100.2,0.0780132
100.4,0.0779516
100.6,0.0767239
100.8,0.0760762
101.0,0.077027
101.2,0.0776203
101.4,0.0779393
101.6,0.0784631
101.8,0.079173
102.0,0.0791182
102.2,0.0780234
102.4,0.0770301
102.6,0.0772577
102.8,0.0775442
103.0,0.0779915
103.2,0.0784379
103.4,0.0787377
103.6,0.0792796
103.8,0.0786977
104.0,0.0789525
104.2,0.0792325
104.4,0.0797622
104.6,0.0795457
104.8,0.0804626
105.0,0.0800636
105.2,0.080296
105.4,0.0795408
105.6,0.0796849
105.8,0.0793175
106.0,0.0793972
106.2,0.0798673
106.4,0.0807891
106.6,0.0809213
106.8,0.0806527
107.0,0.0799035
107.2,0.0793795
107.4,0.0793853
107.6,0.0789485
107.8,0.0793874
108.0,0.0808985
108.2,0.0809696
108.4,0.0815107
108.6,0.0809319
108.8,0.0809694
109.0,0.0798671
109.2,0.079686
109.4,0.0796441
109.6,0.0806496
109.8,0.0809863
110.0,0.0818848
110.2,0.0828185
110.4,0.0832628
110.6,0.0834016
110.8,0.0830711
111.0,0.0833225
111.2,0.0826724
111.4,0.0823715
111.6,0.0819871
111.8,0.0823075
112.0,0.081858
112.2,0.0824288
112.4,0.081985
112.6,0.0826338
112.8,0.0828247
113.0,0.0832881
113.2,0.0823295
113.4,0.082273
113.6,0.0821616
113.8,0.0812379
114.0,0.0803097
114.2,0.0819015
114.4,0.083371
114.6,0.0827618
114.8,0.0840104
115.0,0.0847333
115.2,0.0839637
115.4,0.0826039
115.6,0.0837114
115.8,0.0819723
116.0,0.0818397
116.2,0.0825227
116.4,0.0833464
116.6,0.0832504
116.8,0.0852383
117.0,0.0849871
117.2,0.0841913
117.4,0.0830993
117.6,0.0820812
117.8,0.0822965
118.0,0.083059
118.2,0.0831947
118.4,0.0843138
118.6,0.0856769
118.8,0.0847654
119.0,0.0843258
119.2,0.0842074
119.4,0.0830801
119.6,0.0824816
