Time (s),Binding (nm)
0.0,0.0
0.2,0.000462
0.4,0.002722
0.6,0.005606
0.8,0.00587
1.0,0.007287
1.2,0.009672
1.4,0.010059
1.6,0.01036
1.8,0.010871
2.0,0.01072
2.2,0.010131
2.4,0.011474
2.6,0.012168
2.8,0.012452
3.0,0.01326
3.2,0.013759
3.4,0.013989
3.6,0.01256
3.8,0.01341
4.0,0.012828
4.2,0.012443
4.4,0.011425
4.6,0.012163
4.8,0.011574
5.0,0.011217
5.2,0.010935
5.4,0.010466
5.6,0.011106
5.8,0.01166
6.0,0.012009
6.2,0.013288
6.4,0.013648
6.6,0.013316
6.8,0.012824
7.0,0.013638
7.2,0.013004
7.4,0.013187
7.6,0.01366
7.8,0.013898
8.0,0.013691
8.2,0.013796
8.4,0.014433
8.6,0.014242
8.8,0.014309
9.0,0.01545
9.2,0.015825
9.4,0.016545
9.6,0.016355
9.8,0.01544
10.0,0.014508
10.2,0.014441
10.4,0.013794
10.6,0.014299
10.8,0.015137
11.0,0.015437
11.2,0.015516
11.4,0.014429
11.6,0.015066
11.8,0.016117
12.0,0.017066
12.2,0.01673
12.4,0.018603
12.6,0.017912
12.8,0.017416
13.0,0.016033
13.2,0.016387
13.4,0.015984
13.6,0.017226
13.8,0.017074
14.0,0.018027
14.2,0.017647
14.4,0.017074
14.6,0.015665
14.8,0.016129
15.0,0.015687
15.2,0.016017
15.4,0.016774
15.6,0.016715
15.8,0.016365
16.0,0.016512
16.2,0.015943
16.4,0.015886
16.6,0.01719
16.8,0.016467
17.0,0.017461
17.2,0.018697
17.4,0.018245
17.6,0.017257
17.8,0.017904
18.0,0.018007
18.2,0.017777
18.4,0.018793
18.6,0.01915
18.8,0.018942
19.0,0.018886
19.2,0.018809
19.4,0.017896
19.6,0.017162
19.8,0.018033
20.0,0.016897
20.2,0.016717
20.4,0.01752
20.6,0.0183
20.8,0.017982
21.0,0.018977
21.2,0.018564
21.4,0.019125
21.6,0.019594
21.8,0.019084
22.0,0.018741
22.2,0.019741
22.4,0.01858
22.6,0.0177
22.8,0.019212
23.0,0.018232
23.2,0.017065
23.4,0.018066
23.6,0.018946
23.8,0.017275
24.0,0.017715
24.2,0.018491
24.4,0.018725
24.6,0.018007
24.8,0.018915
25.0,0.019033
25.2,0.018982
25.4,0.017806
25.6,0.01802
25.8,0.01834
26.0,0.017868
26.2,0.017741
26.4,0.017806
26.6,0.018206
26.8,0.018179
27.0,0.018533
27.2,0.018409
27.4,0.019509
27.6,0.019238
27.8,0.018478
28.0,0.018764
28.2,0.019013
28.4,0.018373
28.6,0.019249
28.8,0.019503
29.0,0.019446
29.2,0.019446
29.4,0.019058
29.6,0.018256
29.8,0.019383
30.0,0.019855
30.2,0.019614
